lianjia_addressinfo,gaode_addressinfo,longitude,latitude,unit_price
金成时代家园 ,金成时代家园,113.882576,22.562466,58745
信义假日名城博雅园 ,信义假日名城博雅园,114.123733,22.594666,49171
蓝宝石名庭 ,蓝宝石名庭,114.060092,22.565689,55523
梅花新园 ,梅花新园,114.04126,22.622416,43732
金成时代家园 ,金成时代家园,113.882576,22.562466,58745
梅林一村一区 ,梅林一村1区,114.040868,22.566584,65797
岗厦变电综合楼 ,岗厦变电综合楼,114.071262,22.529877,44132
香山美树苑 ,香山美树苑,114.014553,22.54042,96639
世纪春城四期 ,世纪春城4期,114.032346,22.626871,51875
康桥紫郡 ,康桥紫郡花园33栋,114.143301,22.628008,41331
圣源华庭 ,圣源华庭,113.867117,22.565135,57761
世界贸易广场 ,世界贸易广场,114.083394,22.538922,28533
中信红树湾南区 ,中信红树湾2期,113.964819,22.525872,104221
波托菲诺纯水岸一期 ,波托菲诺纯水岸1期,113.977402,22.545213,149342
核电花园 ,核电花园,114.090038,22.550674,82611
锦绣江南四期 ,锦绣江南4期,114.031892,22.638192,46071
中海深圳湾畔花园 ,中海深圳湾畔花园,113.966844,22.540363,67125
鼎太风华四期 ,鼎太风华4期,113.909914,22.518969,83668
紫薇苑西区 ,紫薇苑西区,114.240237,22.713658,39157
锦绣江南一期 ,锦绣江南1期,114.027676,22.636568,54319
龙园山庄 ,龙园山庄,114.109802,22.587588,43730
万科红三期 ,万科·红三期,114.128902,22.597874,34834
百花公寓二期 ,百花公寓2期,114.09199,22.55379,122178
风临洲 ,风临洲,113.889324,22.558974,66901
海印长城 ,海印长城,113.9314,22.517415,84887
英达钰龙园 ,英达钰龙园,113.920828,22.539354,70642
城市花园 ,城市花园(龙福路),114.239675,22.726866,35396
福泉花园 ,福泉花园,114.065134,22.52685,49985
水木澜山居 ,水木澜山居,114.071382,22.571444,72083
万科城三期 ,万科城3期,114.068278,22.644571,50411
京南华庭 ,京南华庭,114.122303,22.599417,43699
四海公寓 ,四海公寓,113.931405,22.494167,76153
朗景园 ,朗景园,113.950558,22.540989,73938
桐景花园 ,桐景花园,114.174438,22.559424,55601
新天地名居 ,新天地名居(北斗路),114.134079,22.544389,56771
深港豪苑 ,深港豪苑,114.109961,22.550034,43015
信义御城豪园 ,信义御城豪园,114.212845,22.650627,44780
锦绣江南四期 ,锦绣江南4期,114.031892,22.638192,47053
嘉洲富苑 ,嘉洲富苑,114.045903,22.52626,68269
潜龙花园 ,潜龙花园,114.043009,22.612452,45488
中银花园 ,中银花园(福中一路),114.066236,22.547553,55432
百合山庄 ,百合山庄,114.120223,22.595289,39241
鹏达摩尔城 ,摩尔城,114.26824,22.722578,37749
中海康城花园二期 ,中海康城花园,114.206844,22.707388,39360
绿洲丰和 ,绿洲丰和家园,114.050927,22.527144,89115
圣淘沙骏园 ,圣淘沙骏园,113.862467,22.574064,77024
蔚蓝海岸1期 ,蔚蓝海岸1期,113.934216,22.507087,92137
佳兆业上品雅园 ,佳兆业·上品雅园,114.082879,22.632855,60610
深业新岸线一期 ,深业新岸线1期,113.876268,22.557631,67562
中海大山地 ,中海大山地,114.177997,22.644926,40072
瑞昌大厦 ,瑞昌大厦,114.067633,22.528172,51064
弘雅花园雅兰亭第四期 ,弘雅花园第四期雅兰亭停车场,113.892442,22.571837,52621
中海深圳湾畔花园 ,中海深圳湾畔花园,113.966844,22.540363,66247
嘉南美地 ,嘉南美地,113.918564,22.54009,60640
新安湖花园 ,新安湖花园(前进一路),113.907314,22.56339,49749
新洲花园 ,新洲花园(新洲十一街),114.048222,22.526354,50455
龙珠花园 ,龙珠花园,114.1246,22.602495,33871
英郡年华 ,英郡年华,114.149971,22.616613,48969
阳光翠园 ,阳光翠园,114.141181,22.600635,33520
书香门第名苑 ,书香门第(民塘路),114.04534,22.597036,56935
福民大厦 ,福民大厦,114.068884,22.522691,52010
佳兆业可园五期 ,佳兆业可园5期,114.135127,22.599725,50870
万科金域蓝湾二期 ,万科金域蓝湾2期,114.025689,22.522983,72028
半岛城邦花园一期 ,半岛城邦一期,113.931805,22.478858,133203
佳兆业可园五期 ,佳兆业可园5期,114.135127,22.599725,56359
锦绣江南四期 ,锦绣江南4期,114.031892,22.638192,57364
漾日湾畔 ,漾日湾畔,113.938634,22.519674,108689
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,51580
佳兆业水岸新都 ,佳兆业水岸新都1期,114.277723,22.749345,47569
皇御苑四期 ,深港1号,114.075406,22.524038,63682
国展苑一期 ,国展苑,114.118748,22.595281,37888
风临洲 ,风临洲,113.889324,22.558974,65098
迷你新居福田 ,迷你新居,114.04605,22.562202,59524
新洲大厦 ,新洲大厦,114.04904,22.526756,42429
翡翠星光园 ,翡翠星光园,114.124431,22.601477,43291
嘉洲豪园 ,嘉洲豪园,114.0444,22.527269,62207
祥云天都世纪大厦 ,祥云·天都世纪,114.04398,22.521046,52632
泊林花园 ,泊林花园,114.125546,22.571705,58771
万科第五园三期 ,万科第五园3期,114.069736,22.617791,50910
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,48044
桃源村三期 ,桃源村3期,113.985438,22.557326,59539
桃源村三期 ,桃源村3期,113.985438,22.557326,57045
中信领航 ,中信领航,113.856575,22.609777,56166
招商果岭花园 ,招商果岭,113.857716,22.58486,53742
荣超花园 ,荣超花园,114.119249,22.59335,41137
金湖山庄 ,金湖山庄,114.087438,22.574512,52233
阳光新干线家园 ,阳光新干线家园,114.127126,22.537757,46601
汇港名苑 ,汇港名苑,114.083716,22.530194,58812
西城丰和 ,西城丰和,113.879023,22.587128,48410
国展苑一期 ,国展苑,114.118748,22.595281,35673
万科四季花城二期 ,万科四季花城2期,114.05698,22.62237,50225
厚德品园 ,厚德品园,113.930584,22.526206,85672
THETOWN乐城 ,乐城(坳牌路),114.224351,22.675946,47842
全海花园 ,全海花园,114.043923,22.516205,68734
香山里 ,香山里,113.973708,22.553519,88594
金地梅陇镇三期 ,金地梅陇镇花园3期,114.032759,22.629158,51665
诺德假日花园 ,诺德假日花园,113.903114,22.509892,94384
新世界家园 ,新世界家园,114.053213,22.565278,62955
万科东方尊峪 ,东方尊峪,114.191824,22.558382,63602
万科金色沁园 ,金色沁园,114.224604,22.723432,55999
金地梅陇镇三期 ,金地梅陇镇花园3期,114.032759,22.629158,53913
金港华庭 ,金港华庭,113.861458,22.582208,55538
西岸观邸 ,鸿荣源·西岸观邸,113.895404,22.55051,92025
星河银湖谷 ,星河银湖谷(建设中),114.061488,22.60506,71485
东方明珠城 ,东方·明珠城,114.254063,22.718902,38914
诺德假日花园 ,诺德假日花园,113.903114,22.509892,79333
诺德假日花园 ,诺德假日花园,113.903114,22.509892,79212
国展苑一期 ,国展苑,114.118748,22.595281,37000
振业峦山谷 ,振业峦山谷,114.266279,22.686879,34350
龙珠花园 ,龙珠花园,114.1246,22.602495,34821
龙珠花园 ,龙珠花园,114.1246,22.602495,36404
金泓凯旋城一期 ,星艺少儿语言表演中心,113.89801,22.54798,84316
鸿隆广场 ,鸿隆广场,113.880716,22.581917,54622
百仕达红树西岸 ,红树西岸,113.965813,22.522218,124508
金海燕花园 ,金海燕花园(公交站),113.998146,22.530369,66856
天健时尚名苑 ,天健时尚名苑,114.054087,22.509192,98437
益田村 ,益田村(公交站),114.052216,22.516085,59831
益田村 ,益田村(公交站),114.052216,22.516085,70239
碧海富通城三期 ,碧海富通城3期,113.85511,22.566576,62481
泰华阳光海小区 ,泰华阳光海,113.856489,22.572504,69934
帝港海湾豪园 ,帝港海湾豪园,114.05565,22.50914,59719
四达大厦 ,四达大厦,113.925213,22.509833,61575
丽晶国际 ,丽晶国际,113.889882,22.555866,67467
青春家园 ,青春家园,113.928571,22.517109,82577
华安苑 ,华安苑,113.90272,22.558469,40070
旭飞华达园 ,旭飞华达园,114.129501,22.572259,49782
西城丰和 ,西城丰和,113.879023,22.587128,46981
鼎太风华一期 ,鼎太风华璞真园,113.91313,22.520528,78921
花样年花港家园 ,花样年·花港,114.248393,22.591204,35200
泰雅园 ,泰雅园,114.143281,22.616423,40769
彩世界家园 ,彩世界家园,114.142962,22.579164,49117
朗景园 ,朗景园,113.950558,22.540989,70537
学林雅院 ,学林雅院,113.931219,22.524938,85141
碧湖花园 ,碧湖花园(龙潭路),114.24173,22.720444,37218
廊桥国际 ,廊桥国际社会停车场,114.073145,22.523254,74567
安源居 ,安源居(庄边路),113.88165,22.58336,44841
天健现代城 ,天健·现代城,114.220932,22.720151,39430
信和自由广场 ,信和自由广场,113.925007,22.506489,66146
东晓花园 ,东晓花园,114.136976,22.575466,51590
第五大道高发西岸花园三期 ,高发西岸花园3期,113.876772,22.554889,76167
碧桐海苑 ,碧桐海苑,114.237032,22.559469,48572
金钟大厦 ,金钟大厦,113.928886,22.517873,86568
润裕花园 ,润裕花园,114.044287,22.566998,51195
龙华花半里花园 ,龙华·花半里,114.048103,22.673487,53060
徽王府 ,徽王府,114.227467,22.727878,38944
深业东城上邸 ,深业·东城上邸,114.337669,22.684065,33570
万家灯火 ,万家灯火(梅坂大道),114.05475,22.600343,43656
凤凰路6号大院 ,6号大院,114.133531,22.54887,55563
水蓝湾 ,水蓝湾,114.22113,22.726648,43112
招商澜园 ,招商澜园北区,114.047932,22.685616,46888
金众蓝钻风景 ,蓝钻风景,114.315971,22.697309,26665
松坪村东区三期 ,松坪村三期,113.955752,22.559544,67617
半山海景兰溪谷二期 ,半山海景·兰溪谷2期,113.91417,22.489067,153714
佳兆业水岸新都 ,佳兆业水岸新都1期,114.277723,22.749345,36383
皇庭世纪 ,皇庭世纪,114.057471,22.525952,77004
万科第五园二期 ,万科第五园(一二期),114.071239,22.61215,59312
龙华花半里花园 ,龙华·花半里,114.048103,22.673487,51741
星河盛世 ,星河盛世,114.046688,22.602673,59398
阳光棕榈园二期 ,中海阳光棕榈园2期,113.913452,22.527373,59832
金海岸大厦 ,金海岸大厦,113.928492,22.51434,66007
阳基阳光城市 ,阳光城市,114.070771,22.523203,62084
祥云天都世纪大厦 ,祥云·天都世纪,114.04398,22.521046,60382
万科第五园六期 ,万科第五园6期,114.07206,22.61409,56232
福中福花园二期 ,福中福花园,113.872895,22.563814,60070
东悦名轩 ,东悦名轩,114.123166,22.551099,56578
西城上筑花园 ,西城上筑,113.892369,22.556273,67034
深业新岸线三期 ,深业新岸线3期,113.872394,22.559211,74696
益田村 ,益田村(公交站),114.052216,22.516085,63859
佳兆业城市广场一期 ,佳兆业·城市广场1期,114.075496,22.660771,57665
万科四季花城二期 ,万科四季花城2期,114.05698,22.62237,46925
莱蒙水榭春天二期 ,莱蒙水榭春天2期,114.024804,22.627684,73034
怡康家园 ,怡康家园,114.137237,22.614245,39724
金港华庭 ,金港华庭,113.861458,22.582208,50112
招商果岭花园 ,招商果岭,113.857716,22.58486,58918
锦上花家园 ,锦上花家园,114.135903,22.540749,50554
华润城润府一期 ,华润城润府1期,113.954383,22.548143,107909
椰树花园 ,椰树花园,114.038093,22.525234,49756
皇庭香格里花园 ,皇庭香格里花园,113.97978,22.561732,67065
英达钰龙园 ,英达钰龙园,113.920828,22.539354,64958
联城美园 ,联城美园,114.128579,22.543493,58480
山海津 ,山海津,113.899904,22.482694,57381
阳光新干线家园 ,阳光新干线家园,114.127126,22.537757,50250
韵动家园 ,韵动家园,114.038275,22.526499,52904
鸿隆广场 ,鸿隆广场,113.880716,22.581917,67227
尚书苑 ,尚书苑,114.037626,22.562898,60891
皇庭世纪 ,皇庭世纪,114.057471,22.525952,71822
星河银湖谷 ,星河银湖谷(建设中),114.061488,22.60506,72048
龙珠花园 ,龙珠花园,114.1246,22.602495,37476
信义假日名城三期菁华园 ,菁华园(百鸽路),114.125719,22.594613,43234
皇御苑三期 ,皇御苑3期,114.074352,22.525159,65000
嘉年华名苑 ,嘉年华名苑,114.121767,22.549819,59196
花语岸 ,坤祥花语岸,114.115982,22.613525,44353
银座金钻 ,银座金钻,114.121798,22.541502,41825
锦上花家园 ,锦上花家园,114.135903,22.540749,51467
海印长城 ,海印长城,113.9314,22.517415,70969
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,39436
翡翠星光园 ,翡翠星光园,114.124431,22.601477,43191
中兆花园 ,中兆花园,114.14453,22.6182,36375
中海康城国际一期 ,温氏生鲜(中海康城店),114.208973,22.709994,43058
信义假日名城五期A逸翠园 ,逸翠园,114.123875,22.593257,49387
华润城润府一期 ,华润城润府1期,113.954383,22.548143,106667
益田村 ,益田村(公交站),114.052216,22.516085,65935
益田村 ,益田村(公交站),114.052216,22.516085,67374
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,46720
阳光花园 ,阳光花园(长龙路),114.116423,22.61555,39786
振业城 ,振业城,114.179393,22.639223,48346
碧海红树园 ,碧海红树园,114.022529,22.52718,67568
蓝漪花园 ,蓝漪花园,113.92778,22.48506,100695
龙珠花园 ,龙珠花园,114.1246,22.602495,35243
岭尚时代园 ,岭尚时代园,114.097747,22.563871,56585
深房传麒尚林 ,传麒尚林,114.275,22.746059,33876
南荔苑 ,南荔苑,113.915388,22.512946,68705
金地香蜜山 ,金地香蜜山,114.017733,22.553682,92228
十二橡树庄园一期 ,十二橡树庄园,114.066461,22.624214,77628
兴隆大厦 ,兴隆大厦,114.120057,22.542541,36631
京基御景华城 ,京基御景华城,114.085983,22.532612,62992
绿景花园二期 ,深圳绿景花园2期,114.043014,22.521812,71912
绿景中城天邑花园 ,中城天邑花园,114.047574,22.52128,72865
世纪春城四期 ,世纪春城4期,114.032346,22.626871,56033
承翰陶源 ,承翰陶源花园,114.233647,22.750736,36456
科技园五十八区 ,科技园,113.94384,22.545057,80173
桂芳园五期 ,佳兆业桂芳园5期,114.14167,22.61357,44586
宝安新村 ,宝安新村,113.892865,22.587976,46199
中海深圳湾畔花园 ,中海深圳湾畔花园,113.966844,22.540363,71822
万科红一期 ,万科红1期,114.12757,22.59863,51475
中海怡瑞山居 ,中海怡瑞山居,114.122922,22.619804,45128
佳兆业可园七期 ,佳兆业可园7期,114.135096,22.597826,43782
龙园山庄 ,龙园山庄,114.109802,22.587588,44284
雅仕荔景苑 ,雅仕荔景苑,113.926702,22.510845,71167
雷圳碧榕湾 ,雷圳·碧榕湾名苑,113.90445,22.511402,73084
香榭峰景苑 ,香榭峰景苑,113.983733,22.559496,60952
中环花园 ,中环花园,114.023632,22.649737,35200
碧湖玫瑰园 ,碧湖玫瑰园,114.239458,22.721154,35570
龙联花园 ,龙联花园,113.962216,22.569267,47680
彩世界家园 ,彩世界家园,114.142962,22.579164,55910
半岛城邦花园一期 ,半岛城邦一期,113.931805,22.478858,149274
东港印象二期 ,东港印象2期,114.249513,22.591551,39461
福业大厦 ,福业大厦,114.067605,22.527673,48788
海尚国际 ,海尚国际,113.92353,22.48624,52360
四达大厦 ,四达大厦,113.925213,22.509833,58496
南岭花园 ,南岭花园,114.141536,22.602186,31811
中海康城国际一期 ,温氏生鲜(中海康城店),114.208973,22.709994,42527
阅山华府 ,阅山华府,114.245792,22.734443,42445
公园大地五期 ,公园大地5期,114.236646,22.710421,56651
南岭花园 ,南岭花园,114.141536,22.602186,31811
美晨苑 ,美晨苑,114.060936,22.514929,56028
海景花园 ,海景花园,113.988336,22.536037,67851
花好园 ,花样年·花好园,114.02518,22.528282,65823
都市花园 ,都市花园(新沙路),114.048513,22.530659,57383
金色年华家园 ,金色年华,114.17174,22.562137,62186
塑和公园华府 ,塑和·公园华府,114.119218,22.552291,73346
福民新村 ,福民新村,114.069359,22.522882,50946
创世纪滨海花园 ,创世纪滨海花园,113.930062,22.523986,73039
徽王府 ,徽王府,114.227467,22.727878,37235
海珑华苑 ,海珑华苑,114.132526,22.546629,56391
茵悦之生花园三期 ,茵悦之生花园3期,114.109915,22.630712,44390
南景豪庭 ,南景豪庭,114.140117,22.607848,38209
大芬油画苑 ,大芬油画苑,114.136095,22.606327,32884
碧华庭居 ,碧华庭居,114.050164,22.563844,59356
锦林新居 ,锦林新居,114.03986,22.562839,54715
康达尔花园五期蝴蝶堡 ,康达尔花园-五期蝴蝶堡,114.136964,22.617651,48337
畔山花园 ,畔山花园(罗沙公路辅路),114.176705,22.561572,39939
益田村 ,益田村(公交站),114.052216,22.516085,59703
锦绣东方 ,锦绣东方(清林路),114.231308,22.720445,46021
鸿翔花园 ,鸿翔花园(松园北街),114.106417,22.553892,75544
叠翠新峰花园 ,叠翠新峰,114.270262,22.717635,34560
后海公馆 ,后海公馆,113.937373,22.491419,121964
莲花北村 ,莲花北村,114.050744,22.559254,70968
星河时代 ,星河时代,114.227132,22.692819,55368
锦荟PARK ,锦荟park(建设中),114.181374,22.633642,40710
嘉洲华苑 ,嘉洲华苑,114.04479,22.528837,54838
广兴源圣拿威 ,广兴源·圣拿威,113.867728,22.562723,67277
发展兴苑 ,发展兴苑,114.051562,22.530014,75705
旭飞花园 ,旭飞花园,114.103343,22.558365,53708
鹏益花园 ,鹏益花园,114.094565,22.560168,46340
福苑 ,福苑,114.230143,22.550687,39581
金地名峰 ,金地名峰,114.261544,22.683353,41197
水木华庭 ,水木华庭(龙珠六路),113.980269,22.562514,119008
碧海红树园 ,碧海红树园,114.022529,22.52718,70118
世纪春城四期 ,世纪春城4期,114.032346,22.626871,52585
尚都二期 ,享瘦堂,113.88735,22.558725,86996
幸福海岸三期 ,幸福海岸3期,113.880423,22.560303,78327
绿景香颂 ,绿景香颂花园,114.036273,22.630641,62400
金泓凯旋城二期 ,金泓凯旋城2期,113.89719,22.546734,81005
